,anonimized_id,company_id,year,region,headquarters_country,industry,market_cap,employees,revenue,scope_1,scope_2,scope_3,waste_production,waste_recycling,water_consumption,water_withdrawal,energy_consumption,hours_of_training,gender_pay_gap,independent_board_members_percentage,legal_costs_paid_for_controversies,ceo_compensation
7326,551fea06-6144-4b22-9a10-2679f850c0d5_2020,551fea06-6144-4b22-9a10-2679f850c0d5,2020,Asia / Pacific,Japan,Diversified Banks,2068.43,,885.97,,7028.0,5241.0,,,116619.37,116619.37,,,,,0.0,
7327,551fea06-6144-4b22-9a10-2679f850c0d5_2019,551fea06-6144-4b22-9a10-2679f850c0d5,2019,Asia / Pacific,Japan,Diversified Banks,2068.43,2193.0,850.07,,,,,,,,,,,,,
7328,551fea06-6144-4b22-9a10-2679f850c0d5_2018,551fea06-6144-4b22-9a10-2679f850c0d5,2018,Asia / Pacific,Japan,Diversified Banks,2068.43,2062.0,906.04,,,,,,,,,,,,,
7329,495f45c7-c90c-4f9a-ac51-f930c29d3637_2020,495f45c7-c90c-4f9a-ac51-f930c29d3637,2020,United States and Canada,United States,Semiconductors,1729.55,1388.0,483.12,26459.0,,81718.0,,,,2138804.63,,,,,0.0,
7330,495f45c7-c90c-4f9a-ac51-f930c29d3637_2019,495f45c7-c90c-4f9a-ac51-f930c29d3637,2019,United States and Canada,United States,Semiconductors,1729.55,1335.0,553.44,,,,,,,,,,,,,
7331,495f45c7-c90c-4f9a-ac51-f930c29d3637_2018,495f45c7-c90c-4f9a-ac51-f930c29d3637,2018,United States and Canada,United States,Semiconductors,1729.55,1282.0,518.72,,,,,,,,,,,,,
7332,cf5a29a4-36ae-4874-836e-5933216867a7_2020,cf5a29a4-36ae-4874-836e-5933216867a7,2020,Asia / Pacific,South Korea,Pharmaceuticals,1500.12,86.0,632.1,13119.0,58307.0,,,,591489.43,,,,,,0.0,
7333,cf5a29a4-36ae-4874-836e-5933216867a7_2019,cf5a29a4-36ae-4874-836e-5933216867a7,2019,Asia / Pacific,South Korea,Pharmaceuticals,1500.12,,602.04,,,,,,,,,,,,,
7334,cf5a29a4-36ae-4874-836e-5933216867a7_2018,cf5a29a4-36ae-4874-836e-5933216867a7,2018,Asia / Pacific,South Korea,Pharmaceuticals,1500.12,,,,,,,,,,,,,,,
7335,6b87a487-4cce-4692-91e6-c074a2880f3d_2020,6b87a487-4cce-4692-91e6-c074a2880f3d,2020,Asia / Pacific,Thailand,Computer and Electronics Retail,1936.98,,1024.72,3738.0,9595.0,179073.0,,,107263.84,107263.84,,,,,0.0,
7336,6b87a487-4cce-4692-91e6-c074a2880f3d_2019,6b87a487-4cce-4692-91e6-c074a2880f3d,2019,Asia / Pacific,Thailand,Computer and Electronics Retail,1936.98,,916.01,,,,,,,,,,,,,
7337,6b87a487-4cce-4692-91e6-c074a2880f3d_2018,6b87a487-4cce-4692-91e6-c074a2880f3d,2018,Asia / Pacific,Thailand,Computer and Electronics Retail,1936.98,,766.84,,,,,,,,,,,,,
7338,3ead89ac-e113-431c-b142-c9981f2d0612_2020,3ead89ac-e113-431c-b142-c9981f2d0612,2020,Asia / Pacific,China,Diversified Metals and Mining,1834.28,1207.0,,,,,,,,,,,,,,
7339,3ead89ac-e113-431c-b142-c9981f2d0612_2019,3ead89ac-e113-431c-b142-c9981f2d0612,2019,Asia / Pacific,China,Diversified Metals and Mining,1834.28,1448.0,,,,,,,,,,,,,,
7340,3ead89ac-e113-431c-b142-c9981f2d0612_2018,3ead89ac-e113-431c-b142-c9981f2d0612,2018,Asia / Pacific,China,Diversified Metals and Mining,1834.28,,336.27,,,,,,,,,,,,,
7341,5249cc01-7f66-4a02-87b9-2b3dd076e993_2020,5249cc01-7f66-4a02-87b9-2b3dd076e993,2020,Asia / Pacific,China,Specialty Chemicals,1958.09,949.0,,,63234.0,37328.0,,,5067603.76,5067603.76,,,,,0.0,
7342,5249cc01-7f66-4a02-87b9-2b3dd076e993_2019,5249cc01-7f66-4a02-87b9-2b3dd076e993,2019,Asia / Pacific,China,Specialty Chemicals,1958.09,952.0,304.83,,,,,,,,,,,,,
7343,5249cc01-7f66-4a02-87b9-2b3dd076e993_2018,5249cc01-7f66-4a02-87b9-2b3dd076e993,2018,Asia / Pacific,China,Specialty Chemicals,1958.09,1008.0,302.56,,,,,,,,,,,,,
7344,96c2a67a-43af-480e-917d-6f02ee317996_2020,96c2a67a-43af-480e-917d-6f02ee317996,2020,Asia / Pacific,Japan,Auto Parts and Equipment,2080.52,39403.0,,,,1433000.0,33.0,,,1380000.0,,,,,5.69,
7345,96c2a67a-43af-480e-917d-6f02ee317996_2019,96c2a67a-43af-480e-917d-6f02ee317996,2019,Asia / Pacific,Japan,Auto Parts and Equipment,2080.52,,6443.44,,,,,,,,,,,,,
7346,96c2a67a-43af-480e-917d-6f02ee317996_2018,96c2a67a-43af-480e-917d-6f02ee317996,2018,Asia / Pacific,Japan,Auto Parts and Equipment,2080.52,38234.0,6184.57,,,,,,,,,,,,,
7347,7b1e395c-4ae0-4532-8e96-1c2c54a54d06_2020,7b1e395c-4ae0-4532-8e96-1c2c54a54d06,2020,United States and Canada,United States,Research and Consulting Services,1593.44,1055.0,,,,,,,,,,,,,0.0,
7348,7b1e395c-4ae0-4532-8e96-1c2c54a54d06_2019,7b1e395c-4ae0-4532-8e96-1c2c54a54d06,2019,United States and Canada,United States,Research and Consulting Services,1593.44,,,,,,,,,,,,,,,
7349,7b1e395c-4ae0-4532-8e96-1c2c54a54d06_2018,7b1e395c-4ae0-4532-8e96-1c2c54a54d06,2018,United States and Canada,United States,Research and Consulting Services,1593.44,,,,,,,,,,,,,,,
7350,81352242-944f-4097-aa21-44845f815b26_2020,81352242-944f-4097-aa21-44845f815b26,2020,Europe,United Kingdom,Biotechnology,1836.55,3100.0,660.87,,6812.0,16123.0,,,252255.48,,48725.0,,,0.00625,,2075000.0
7351,81352242-944f-4097-aa21-44845f815b26_2019,81352242-944f-4097-aa21-44845f815b26,2019,Europe,United Kingdom,Biotechnology,1836.55,3000.0,585.49,92896.0,7439.0,21485.0,,,,,40715.0,,,0.0071429,26.01,2418000.0
7352,81352242-944f-4097-aa21-44845f815b26_2018,81352242-944f-4097-aa21-44845f815b26,2018,Europe,United Kingdom,Biotechnology,1836.55,2900.0,563.67,67650.0,8398.0,23016.0,,,,,,,,0.0075,5.63,2549000.0
7353,eb183411-32b8-4a2e-a680-2edc4ae46cfe_2020,eb183411-32b8-4a2e-a680-2edc4ae46cfe,2020,Asia / Pacific,China,Diversified Metals and Mining,1868.97,1019.0,228.26,,,,,,,,,,,,0.0,
7354,eb183411-32b8-4a2e-a680-2edc4ae46cfe_2019,eb183411-32b8-4a2e-a680-2edc4ae46cfe,2019,Asia / Pacific,China,Diversified Metals and Mining,1868.97,1023.0,191.78,,,,,,,,,,,,,
7355,eb183411-32b8-4a2e-a680-2edc4ae46cfe_2018,eb183411-32b8-4a2e-a680-2edc4ae46cfe,2018,Asia / Pacific,China,Diversified Metals and Mining,1868.97,,171.34,,,,,,,,,,,,,
7356,e7456e6d-8b96-492c-819e-e70901bf314c_2020,e7456e6d-8b96-492c-819e-e70901bf314c,2020,Asia / Pacific,China,Renewable Electricity,1817.08,,500.41,,,,,,,,,,,,0.0,
7357,e7456e6d-8b96-492c-819e-e70901bf314c_2019,e7456e6d-8b96-492c-819e-e70901bf314c,2019,Asia / Pacific,China,Renewable Electricity,1817.08,,745.54,,,,,,,,,,,,,
7358,e7456e6d-8b96-492c-819e-e70901bf314c_2018,e7456e6d-8b96-492c-819e-e70901bf314c,2018,Asia / Pacific,China,Renewable Electricity,1817.08,,985.64,,,,,,,,,,,,,
7359,4201e9a7-e051-4296-a0b0-ac797bf4135d_2020,4201e9a7-e051-4296-a0b0-ac797bf4135d,2020,Asia / Pacific,China,Diversified Metals and Mining,1848.81,7546.0,1383.64,,,,,,,,,,,,0.0,
7360,4201e9a7-e051-4296-a0b0-ac797bf4135d_2019,4201e9a7-e051-4296-a0b0-ac797bf4135d,2019,Asia / Pacific,China,Diversified Metals and Mining,1848.81,7537.0,1229.36,,,,,,,,,,,,,
7361,4201e9a7-e051-4296-a0b0-ac797bf4135d_2018,4201e9a7-e051-4296-a0b0-ac797bf4135d,2018,Asia / Pacific,China,Diversified Metals and Mining,1848.81,8887.0,1140.53,,,,,,,,,,,,,
7362,f00dc03b-9799-4e8a-b45a-fe9fd752e33b_2020,f00dc03b-9799-4e8a-b45a-fe9fd752e33b,2020,Asia / Pacific,China,Household Appliances,2030.68,,1839.99,26606.0,70209.0,14549.0,,,659961.2,659961.2,,,,,0.0,
7363,f00dc03b-9799-4e8a-b45a-fe9fd752e33b_2019,f00dc03b-9799-4e8a-b45a-fe9fd752e33b,2019,Asia / Pacific,China,Household Appliances,2030.68,20980.0,1272.76,,,,,,,,,,,,,
7364,f00dc03b-9799-4e8a-b45a-fe9fd752e33b_2018,f00dc03b-9799-4e8a-b45a-fe9fd752e33b,2018,Asia / Pacific,China,Household Appliances,2030.68,19537.0,,,,,,,,,,,,,,
7365,09043f38-646e-4e90-9731-11fed0d96b83_2020,09043f38-646e-4e90-9731-11fed0d96b83,2020,Asia / Pacific,Vietnam,Diversified Banks,1837.99,14312.0,462.25,,,,,,,,,,,,0.0,
7366,09043f38-646e-4e90-9731-11fed0d96b83_2019,09043f38-646e-4e90-9731-11fed0d96b83,2019,Asia / Pacific,Vietnam,Diversified Banks,1837.99,,389.81,,,,,,,,,,,,,
7367,09043f38-646e-4e90-9731-11fed0d96b83_2018,09043f38-646e-4e90-9731-11fed0d96b83,2018,Asia / Pacific,Vietnam,Diversified Banks,1837.99,13767.0,329.02,,,,,,,,,,,,,
7368,f7538f58-933a-4e53-8954-c3e4e52f9073_2020,f7538f58-933a-4e53-8954-c3e4e52f9073,2020,United States and Canada,United States,Semiconductors,1771.67,187.0,102.5,3084.0,6685.0,8588.0,,,109210.9,515827.55,,,,,0.0,
7369,f7538f58-933a-4e53-8954-c3e4e52f9073_2019,f7538f58-933a-4e53-8954-c3e4e52f9073,2019,United States and Canada,United States,Semiconductors,1771.67,,74.19,,,,,,,,,,,,,
7370,f7538f58-933a-4e53-8954-c3e4e52f9073_2018,f7538f58-933a-4e53-8954-c3e4e52f9073,2018,United States and Canada,United States,Semiconductors,1771.67,,,,,,,,,,,,,,,
7371,0421fbe6-1d97-4e59-ae6f-dd73e15fb026_2020,0421fbe6-1d97-4e59-ae6f-dd73e15fb026,2020,Asia / Pacific,Japan,Construction and Engineering,2170.82,,,277089.0,50202.0,432660.0,,,3268679.97,3268679.97,,,,,,
7372,0421fbe6-1d97-4e59-ae6f-dd73e15fb026_2019,0421fbe6-1d97-4e59-ae6f-dd73e15fb026,2019,Asia / Pacific,Japan,Construction and Engineering,2170.82,10867.0,,,,,,,,,,,,,,
7373,0421fbe6-1d97-4e59-ae6f-dd73e15fb026_2018,0421fbe6-1d97-4e59-ae6f-dd73e15fb026,2018,Asia / Pacific,Japan,Construction and Engineering,2170.82,10165.0,3831.14,,,,,,,,,,,,,
7374,f7e7dad2-e378-40e4-ac5a-a95292369d39_2020,f7e7dad2-e378-40e4-ac5a-a95292369d39,2020,Asia / Pacific,China,Steel,1976.3,,,,94234.0,213559.0,,,1813276.02,1813276.02,,,,,0.0,
7375,f7e7dad2-e378-40e4-ac5a-a95292369d39_2019,f7e7dad2-e378-40e4-ac5a-a95292369d39,2019,Asia / Pacific,China,Steel,1976.3,,2146.58,,,,,,,,,,,,,
7376,f7e7dad2-e378-40e4-ac5a-a95292369d39_2018,f7e7dad2-e378-40e4-ac5a-a95292369d39,2018,Asia / Pacific,China,Steel,1976.3,7362.0,2411.17,,,,,,,,,,,,,
7377,ac596f2e-b630-4186-bc39-12870f95bf3e_2020,ac596f2e-b630-4186-bc39-12870f95bf3e,2020,Asia / Pacific,Japan,Oil and Gas Refining and Marketing,2117.88,6846.0,,4612730.0,398664.0,15946814.0,162272.995,,21114616.28,41794719.85,35285601.558378406,,,,0.57,
7378,ac596f2e-b630-4186-bc39-12870f95bf3e_2019,ac596f2e-b630-4186-bc39-12870f95bf3e,2019,Asia / Pacific,Japan,Oil and Gas Refining and Marketing,2117.88,6788.0,21197.63,,409555.0,,,,,,,,,,,
7379,ac596f2e-b630-4186-bc39-12870f95bf3e_2018,ac596f2e-b630-4186-bc39-12870f95bf3e,2018,Asia / Pacific,Japan,Oil and Gas Refining and Marketing,2117.88,6855.0,19305.71,170331.0,355234.0,,,,,,,,,,2.48,
7380,d74bff04-dd69-4e5d-ab5a-8526558fc413_2020,d74bff04-dd69-4e5d-ab5a-8526558fc413,2020,Africa / Middle East,United Arab Emirates,Diversified Banks,2190.45,,456.63,1532.0,7652.0,7185.0,,,110310.41,,,,,,0.0,
7381,d74bff04-dd69-4e5d-ab5a-8526558fc413_2019,d74bff04-dd69-4e5d-ab5a-8526558fc413,2019,Africa / Middle East,United Arab Emirates,Diversified Banks,2190.45,,640.41,,,,,,,,,,,,,
7382,d74bff04-dd69-4e5d-ab5a-8526558fc413_2018,d74bff04-dd69-4e5d-ab5a-8526558fc413,2018,Africa / Middle East,United Arab Emirates,Diversified Banks,2190.45,,577.98,,,,,,,,,,,,,
7383,6110473d-81a3-4097-b349-395ef96f9de2_2020,6110473d-81a3-4097-b349-395ef96f9de2,2020,Asia / Pacific,China,Pharmaceuticals,1971.06,4840.0,921.13,,,,,,,,,,,,0.0,
7384,6110473d-81a3-4097-b349-395ef96f9de2_2019,6110473d-81a3-4097-b349-395ef96f9de2,2019,Asia / Pacific,China,Pharmaceuticals,1971.06,4720.0,975.56,,,,,,,,,,,,,
7385,6110473d-81a3-4097-b349-395ef96f9de2_2018,6110473d-81a3-4097-b349-395ef96f9de2,2018,Asia / Pacific,China,Pharmaceuticals,1971.06,,886.95,,,,,,,,,,,,,
7386,7c48c4e1-66cc-451c-b183-6bc93e01f8bc_2020,7c48c4e1-66cc-451c-b183-6bc93e01f8bc,2020,Asia / Pacific,China,Auto Parts and Equipment,1737.98,17709.0,2194.53,,,,,,,,,,,,0.0,
7387,7c48c4e1-66cc-451c-b183-6bc93e01f8bc_2019,7c48c4e1-66cc-451c-b183-6bc93e01f8bc,2019,Asia / Pacific,China,Auto Parts and Equipment,1737.98,18493.0,,,,,,,,,,,,,,
7388,7c48c4e1-66cc-451c-b183-6bc93e01f8bc_2018,7c48c4e1-66cc-451c-b183-6bc93e01f8bc,2018,Asia / Pacific,China,Auto Parts and Equipment,1737.98,3040.0,1015.81,,,,,,,,,,,,,
7389,5f80ce4f-6206-42ca-9434-6be8abe77038_2020,5f80ce4f-6206-42ca-9434-6be8abe77038,2020,Asia / Pacific,Japan,Packaged Foods and Meats,2259.28,16003.0,4063.77,92700.0,50474.0,7736700.0,46900.00153,,6570900.51,9334000.0,,,,,5.05,
7390,5f80ce4f-6206-42ca-9434-6be8abe77038_2019,5f80ce4f-6206-42ca-9434-6be8abe77038,2019,Asia / Pacific,Japan,Packaged Foods and Meats,2259.28,15452.0,4175.64,,,,33739.0,,,,,139089.0,0.98,0.42857,,
7391,5f80ce4f-6206-42ca-9434-6be8abe77038_2018,5f80ce4f-6206-42ca-9434-6be8abe77038,2018,Asia / Pacific,Japan,Packaged Foods and Meats,2259.28,14808.0,4388.36,45139.0,161731.0,9680600.0,31375.0,,,,938407.0000750726,122522.0,,0.57143,4.37,
7392,9e20f46e-4929-4cb5-b983-2cb3d7b1c3b4_2020,9e20f46e-4929-4cb5-b983-2cb3d7b1c3b4,2020,Asia / Pacific,China,Steel,1899.36,6601.0,,,712770.0,1057561.0,,,76863651.42,76863651.42,,,,,0.0,
7393,9e20f46e-4929-4cb5-b983-2cb3d7b1c3b4_2019,9e20f46e-4929-4cb5-b983-2cb3d7b1c3b4,2019,Asia / Pacific,China,Steel,1899.36,,,,,,,,,,,,,,,
7394,9e20f46e-4929-4cb5-b983-2cb3d7b1c3b4_2018,9e20f46e-4929-4cb5-b983-2cb3d7b1c3b4,2018,Asia / Pacific,China,Steel,1899.36,6443.0,3142.3,,,,,,,,,,,,0.56,
7395,71d86d46-6c0b-4b5e-8277-988addeb6ebe_2020,71d86d46-6c0b-4b5e-8277-988addeb6ebe,2020,United States and Canada,United States,Regional Banks,2040.01,1657.0,389.35,594.0,3804.0,2353.0,,,,28702.02,,,,,0.0,
7396,71d86d46-6c0b-4b5e-8277-988addeb6ebe_2019,71d86d46-6c0b-4b5e-8277-988addeb6ebe,2019,United States and Canada,United States,Regional Banks,2040.01,,342.84,,,,,,,,,,,,,
7397,71d86d46-6c0b-4b5e-8277-988addeb6ebe_2018,71d86d46-6c0b-4b5e-8277-988addeb6ebe,2018,United States and Canada,United States,Regional Banks,2040.01,1782.0,315.33,,,,,,,,,,,,,
7398,6c72107f-c3dc-47a7-ba9f-4821fd823a51_2020,6c72107f-c3dc-47a7-ba9f-4821fd823a51,2020,Asia / Pacific,China,Agricultural Products,1753.11,3324.0,1672.01,,,,,,,,,,,,0.0,
7399,6c72107f-c3dc-47a7-ba9f-4821fd823a51_2019,6c72107f-c3dc-47a7-ba9f-4821fd823a51,2019,Asia / Pacific,China,Agricultural Products,1753.11,2922.0,,,,,,,,,,,,,,
7400,6c72107f-c3dc-47a7-ba9f-4821fd823a51_2018,6c72107f-c3dc-47a7-ba9f-4821fd823a51,2018,Asia / Pacific,China,Agricultural Products,1753.11,2744.0,735.52,,,,,,,,,,,,,
7401,263c334d-e1db-4371-a621-e66b06ec06bc_2020,263c334d-e1db-4371-a621-e66b06ec06bc,2020,Europe,Finland,Industrial Machinery,1976.04,11494.0,3263.4,22700.0,21000.0,5654000.0,12900.0,9600.0,76300.0,91900.0,157500.0,,0.8884,0.75,0.0,1637694.0
7402,263c334d-e1db-4371-a621-e66b06ec06bc_2019,263c334d-e1db-4371-a621-e66b06ec06bc,2019,Europe,Finland,Industrial Machinery,1976.04,12461.0,3683.4,22000.0,28200.0,6466000.0,14300.0,12200.0,91900.0,,164800.0,,,0.77778,,1539787.0
7403,263c334d-e1db-4371-a621-e66b06ec06bc_2018,263c334d-e1db-4371-a621-e66b06ec06bc,2018,Europe,Finland,Industrial Machinery,1976.04,11867.0,3303.5,20100.0,28100.0,145000.0,12000.0,10300.0,88900.0,,159400.0,,0.8766,0.8,,
7404,4163ed95-ea99-463e-b34d-137b28e993ae_2020,4163ed95-ea99-463e-b34d-137b28e993ae,2020,United States and Canada,United States,Application Software,2074.49,1400.0,203.65,,,,,,,,,,,,0.0,
7405,4163ed95-ea99-463e-b34d-137b28e993ae_2019,4163ed95-ea99-463e-b34d-137b28e993ae,2019,United States and Canada,United States,Application Software,2074.49,,169.67,,,,,,,,,,,,,
7406,4163ed95-ea99-463e-b34d-137b28e993ae_2018,4163ed95-ea99-463e-b34d-137b28e993ae,2018,United States and Canada,United States,Application Software,2074.49,,,,,,,,,,,,,,,
7407,d8271ce7-c628-4387-8d41-7ae563444784_2020,d8271ce7-c628-4387-8d41-7ae563444784,2020,Asia / Pacific,Vietnam,Oil and Gas Storage and Transportation,1691.99,,4782.27,,,,,,,,,,,,,
7408,d8271ce7-c628-4387-8d41-7ae563444784_2019,d8271ce7-c628-4387-8d41-7ae563444784,2019,Asia / Pacific,Vietnam,Oil and Gas Storage and Transportation,1691.99,,7317.18,,,,,,,,,,,,,
7409,d8271ce7-c628-4387-8d41-7ae563444784_2018,d8271ce7-c628-4387-8d41-7ae563444784,2018,Asia / Pacific,Vietnam,Oil and Gas Storage and Transportation,1691.99,,7407.06,,,,,,,,,,,,,
7410,5c437103-9f9c-4b8e-bacf-344b9dfe1b35_2020,5c437103-9f9c-4b8e-bacf-344b9dfe1b35,2020,Europe,France,Cable and Satellite,1893.64,,1278.3,57.81,6615.0,1610.36,138.858,593.0,,19807.0,22925.587,30673.0,0.8153,0.00692307692,46.03,2302275.0
7411,5c437103-9f9c-4b8e-bacf-344b9dfe1b35_2019,5c437103-9f9c-4b8e-bacf-344b9dfe1b35,2019,Europe,France,Cable and Satellite,1893.64,1001.0,1321.1,112000.0,,5021.0,70.16,,11482.0,,23325.4075,109372.0,,0.0058333,16.33,
7412,5c437103-9f9c-4b8e-bacf-344b9dfe1b35_2018,5c437103-9f9c-4b8e-bacf-344b9dfe1b35,2018,Europe,France,Cable and Satellite,1893.64,998.0,1390.5,56000.0,,,93.0,,19807.0,,22733.195,120593.0,,0.0066667,,1590176.0
7413,ec3a2578-e322-42bf-bdce-7f8965140524_2020,ec3a2578-e322-42bf-bdce-7f8965140524,2020,United States and Canada,United States,Health Care Equipment,1700.53,7500.0,947.21,11952.0,21528.0,73350.0,,,365035.19,432469.83,,,,,0.0,
7414,ec3a2578-e322-42bf-bdce-7f8965140524_2019,ec3a2578-e322-42bf-bdce-7f8965140524,2019,United States and Canada,United States,Health Care Equipment,1700.53,8250.0,1110.14,,,,,,,,,,,,,
7415,ec3a2578-e322-42bf-bdce-7f8965140524_2018,ec3a2578-e322-42bf-bdce-7f8965140524,2018,United States and Canada,United States,Health Care Equipment,1700.53,,1072.13,,,,,,,,,,,,,
7416,4b697968-6190-4060-815f-d934c299e81f_2020,4b697968-6190-4060-815f-d934c299e81f,2020,Asia / Pacific,China,Industrial Machinery,1600.96,2107.0,747.05,,,,,,,,,,,,,
7417,4b697968-6190-4060-815f-d934c299e81f_2019,4b697968-6190-4060-815f-d934c299e81f,2019,Asia / Pacific,China,Industrial Machinery,1600.96,2156.0,547.83,,,,,,,,,,,,,
7418,4b697968-6190-4060-815f-d934c299e81f_2018,4b697968-6190-4060-815f-d934c299e81f,2018,Asia / Pacific,China,Industrial Machinery,1600.96,1817.0,,,,,,,,,,,,,,
7419,8ae4b57b-8b19-432e-98e9-02a228968309_2020,8ae4b57b-8b19-432e-98e9-02a228968309,2020,Asia / Pacific,China,Diversified Metals and Mining,1596.33,5034.0,1058.54,,,,,,,,,,,,0.0,
7420,8ae4b57b-8b19-432e-98e9-02a228968309_2019,8ae4b57b-8b19-432e-98e9-02a228968309,2019,Asia / Pacific,China,Diversified Metals and Mining,1596.33,4479.0,1058.94,,,,,,,,,,,,,
7421,8ae4b57b-8b19-432e-98e9-02a228968309_2018,8ae4b57b-8b19-432e-98e9-02a228968309,2018,Asia / Pacific,China,Diversified Metals and Mining,1596.33,3497.0,1017.88,,,,,,,,,,,,,
7422,ed0753a3-aa85-4a31-8e41-0631d961a72c_2020,ed0753a3-aa85-4a31-8e41-0631d961a72c,2020,Asia / Pacific,India,Commodity Chemicals,2065.45,2272.0,304.68,6527.0,16331.0,1604.0,,,155024.13,373787.28,,,,,0.0,
7423,ed0753a3-aa85-4a31-8e41-0631d961a72c_2019,ed0753a3-aa85-4a31-8e41-0631d961a72c,2019,Asia / Pacific,India,Commodity Chemicals,2065.45,5144.0,315.23,,,,,,,,,,,,,
7424,ed0753a3-aa85-4a31-8e41-0631d961a72c_2018,ed0753a3-aa85-4a31-8e41-0631d961a72c,2018,Asia / Pacific,India,Commodity Chemicals,2065.45,5074.0,277.58,,,,,,,,,,,,,
7425,66762b5e-0e6a-4e86-b3a2-b6a85f934fb6_2020,66762b5e-0e6a-4e86-b3a2-b6a85f934fb6,2020,Asia / Pacific,China,Aerospace and Defense,1763.29,359.0,,,,,,,,,,,,,0.0,
7426,66762b5e-0e6a-4e86-b3a2-b6a85f934fb6_2019,66762b5e-0e6a-4e86-b3a2-b6a85f934fb6,2019,Asia / Pacific,China,Aerospace and Defense,1763.29,359.0,41.46,,,,,,,,,,,,,
7427,66762b5e-0e6a-4e86-b3a2-b6a85f934fb6_2018,66762b5e-0e6a-4e86-b3a2-b6a85f934fb6,2018,Asia / Pacific,China,Aerospace and Defense,1763.29,,6.42,,,,,,,,,,,,,
7428,2728568f-b4f7-449c-8583-1bd58af11e19_2020,2728568f-b4f7-449c-8583-1bd58af11e19,2020,Latin America and Caribbean,Mexico,Hypermarkets and Super Centers,2374.31,86087.0,6736.99,641575.0,348502.0,101780.0,,,2802201.51,6709382.92,,,,,0.0,
7429,2728568f-b4f7-449c-8583-1bd58af11e19_2019,2728568f-b4f7-449c-8583-1bd58af11e19,2019,Latin America and Caribbean,Mexico,Hypermarkets and Super Centers,2374.31,96400.0,6654.19,,,,,,,,,,,,,
7430,2728568f-b4f7-449c-8583-1bd58af11e19_2018,2728568f-b4f7-449c-8583-1bd58af11e19,2018,Latin America and Caribbean,Mexico,Hypermarkets and Super Centers,2374.31,97154.0,6568.04,,,,,,,,,,,,,
7431,ad166ffd-27ae-4990-81ab-bf7077bc1ad8_2020,ad166ffd-27ae-4990-81ab-bf7077bc1ad8,2020,Asia / Pacific,China,Investment Banking and Brokerage,1849.49,2796.0,420.1,44.0,457.0,,,,23820.43,23820.43,,,,,0.41,
7432,ad166ffd-27ae-4990-81ab-bf7077bc1ad8_2019,ad166ffd-27ae-4990-81ab-bf7077bc1ad8,2019,Asia / Pacific,China,Investment Banking and Brokerage,1849.49,2835.0,319.75,301.0,3157.0,,,,,,,,,,,
7433,ad166ffd-27ae-4990-81ab-bf7077bc1ad8_2018,ad166ffd-27ae-4990-81ab-bf7077bc1ad8,2018,Asia / Pacific,China,Investment Banking and Brokerage,1849.49,2837.0,237.48,,4752.0,,,,,,,,,,,
7434,a16763de-c1a4-4471-a1b7-947753ec5de8_2020,a16763de-c1a4-4471-a1b7-947753ec5de8,2020,Asia / Pacific,Japan,Regional Banks,2064.18,713.0,1131.06,643.0,4116.0,4900.0,,,44975.89,44975.89,,,,,,
7435,a16763de-c1a4-4471-a1b7-947753ec5de8_2019,a16763de-c1a4-4471-a1b7-947753ec5de8,2019,Asia / Pacific,Japan,Regional Banks,2064.18,657.0,1120.67,,,,,,,,,,,,,
7436,a16763de-c1a4-4471-a1b7-947753ec5de8_2018,a16763de-c1a4-4471-a1b7-947753ec5de8,2018,Asia / Pacific,Japan,Regional Banks,2064.18,655.0,970.15,,,,,,,,,,,,,
7437,b291c73f-b21e-4cc7-a658-e5eb77798b48_2020,b291c73f-b21e-4cc7-a658-e5eb77798b48,2020,Asia / Pacific,China,Biotechnology,1802.41,902.0,146.45,,,,,,,,,,,,0.0,
7438,b291c73f-b21e-4cc7-a658-e5eb77798b48_2019,b291c73f-b21e-4cc7-a658-e5eb77798b48,2019,Asia / Pacific,China,Biotechnology,1802.41,875.0,,,,,,,,,,,,,,
7439,b291c73f-b21e-4cc7-a658-e5eb77798b48_2018,b291c73f-b21e-4cc7-a658-e5eb77798b48,2018,Asia / Pacific,China,Biotechnology,1802.41,1063.0,119.94,,,,,,,,,,,,,
7440,3f65d31d-5991-4a54-a36a-658f7837e10f_2020,3f65d31d-5991-4a54-a36a-658f7837e10f,2020,United States and Canada,United States,Electrical Components and Equipment,1646.01,,495.31,,,,,,,,,,,,,
7441,3f65d31d-5991-4a54-a36a-658f7837e10f_2019,3f65d31d-5991-4a54-a36a-658f7837e10f,2019,United States and Canada,United States,Electrical Components and Equipment,1646.01,,81.31,,,,,,,,,,,,,
7442,3f65d31d-5991-4a54-a36a-658f7837e10f_2018,3f65d31d-5991-4a54-a36a-658f7837e10f,2018,United States and Canada,United States,Electrical Components and Equipment,1646.01,,,,,,,,,,,,,,,
7443,108b1783-49b6-4199-8dab-dbd37911c75d_2020,108b1783-49b6-4199-8dab-dbd37911c75d,2020,Asia / Pacific,China,Advertising,1767.52,,242.48,,,,,,,,,,,,0.0,
7444,108b1783-49b6-4199-8dab-dbd37911c75d_2019,108b1783-49b6-4199-8dab-dbd37911c75d,2019,Asia / Pacific,China,Advertising,1767.52,1292.0,490.13,,,,,,,,,,,,,
7445,108b1783-49b6-4199-8dab-dbd37911c75d_2018,108b1783-49b6-4199-8dab-dbd37911c75d,2018,Asia / Pacific,China,Advertising,1767.52,,502.08,,,,,,,,,,,,,
